Year,Country,iso3code,hhi,Country/Territory,Code,Stability value,CRI Rank,Country_y,CRI score,Fatalities in 2019 (Rank),Fatalities per 100 000 inhab- itants (Rank),Losses in million US$ (PPP) (Rank),Losses per unit GDP in% (Rank),VERSION DOC,Domestic Production Value,Product
2001,COLOMBIA,COL,0.201462585672002,,,,,,,,,,,,636837.0,IRON
2001,COLOMBIA,COL,0.201462585672002,,,,,,,,,,,,,LEAD
2001,COLOMBIA,COL,0.201462585672002,,,,,,,,,,,,10500.0,MAGNESITE
2001,COLOMBIA,COL,0.201462585672002,,,,,,,,,,,,0.0,MERCURY
2001,COLOMBIA,COL,0.201462585672002,,,,,,,,,,,,53000.0,NICKEL
2001,COLOMBIA,COL,0.201462585672002,,,,,,,,,,,,7242.0,SILVER
2001,COLOMBIA,COL,0.201462585672002,,,,,,,,,,,,,ZINC
2001,COLOMBIA,COL,0.201462585672002,,,,,,,,,,,,43911492.0,COAL
2001,COLOMBIA,COL,0.201462585672002,,,,,,,,,,,,4335464.976227569,NATURAL GAS
2001,COLOMBIA,COL,0.201462585672002,,,,,,,,,,,,31812409.81240981,PETROLEUM
2001,COMOROS,COM,0.143060117995553,,,,,,,,,,,,,
2001,CAPE VERDE,CPV,0.327565696276272,,,,,,,,,,,,,
2001,COSTA RICA,CRI,0.221570770309887,,,,,,,,,,,,100.0,GOLD
2001,COSTA RICA,CRI,0.221570770309887,,,,,,,,,,,,,SILVER
2001,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,ANTIMONY
2001,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,ASBESTOS
2001,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,BARYTES
2001,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,COPPER
2001,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,GRAPHITE
2001,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,IRON
2001,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,LEAD
2001,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,MAGNESITE
2001,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,MANGANESE
2001,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,0.0,MERCURY
2001,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,SILVER
2001,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,TIN
2001,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,TUNGSTEN
2001,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,ZINC
2001,CUBA,CUB,0.124663162759634,,,,,,,,,,,,,BARYTES
2001,CUBA,CUB,0.124663162759634,,,,,,,,,,,,26000.0,CHROMIUM
2001,CUBA,CUB,0.124663162759634,,,,,,,,,,,,3908.0,COBALT
2001,CUBA,CUB,0.124663162759634,,,,,,,,,,,,1000.0,COPPER
2001,CUBA,CUB,0.124663162759634,,,,,,,,,,,,1000.0,GOLD
2001,CUBA,CUB,0.124663162759634,,,,,,,,,,,,35600.0,IRON
2001,CUBA,CUB,0.124663162759634,,,,,,,,,,,,72600.0,NICKEL
2001,CYPRUS,CYP,0.0797273777581142,,,,,,,,,,,,,ASBESTOS
2001,CYPRUS,CYP,0.0797273777581142,,,,,,,,,,,,,CHROMIUM
2001,CYPRUS,CYP,0.0797273777581142,,,,,,,,,,,,4600.0,COPPER
2001,CZECH REPUBLIC,CZE,0.170878896567838,,,,,,,,,,,,,
2001,DJIBOUTI,DJI,,,,,,,,,,,,,,
2001,DOMINICA,DMA,0.101852643593048,,,,,,,,,,,,,
2001,DOMINICAN REPUBLIC,DOM,0.76791069643804,,,,,,,,,,,,,
2001,ALGERIA,DZA,0.0946827532067107,,,,,,,,,,,,,ANTIMONY
2001,ALGERIA,DZA,0.0946827532067107,,,,,,,,,,,,43020.0,BARYTES
2001,ALGERIA,DZA,0.0946827532067107,,,,,,,,,,,,,CADMIUM
2001,ALGERIA,DZA,0.0946827532067107,,,,,,,,,,,,,COPPER
2001,ALGERIA,DZA,0.0946827532067107,,,,,,,,,,,,0.0,GOLD
2001,ALGERIA,DZA,0.0946827532067107,,,,,,,,,,,,1291000.0,IRON
2001,ALGERIA,DZA,0.0946827532067107,,,,,,,,,,,,560.0,LEAD
2001,ALGERIA,DZA,0.0946827532067107,,,,,,,,,,,,320.091,MERCURY
2001,ALGERIA,DZA,0.0946827532067107,,,,,,,,,,,,1700.0,SILVER
2001,ALGERIA,DZA,0.0946827532067107,,,,,,,,,,,,5700.0,ZINC
2001,ALGERIA,DZA,0.0946827532067107,,,,,,,,,,,,63124953.470000006,NATURAL GAS
2001,ALGERIA,DZA,0.0946827532067107,,,,,,,,,,,,65751000.00000001,PETROLEUM
2001,ECUADOR,ECU,0.126165047011393,,,,,,,,,,,,1181.0,BARYTES
2001,ECUADOR,ECU,0.126165047011393,,,,,,,,,,,,,COPPER
2001,ECUADOR,ECU,0.126165047011393,,,,,,,,,,,,3005.0,GOLD
2001,ECUADOR,ECU,0.126165047011393,,,,,,,,,,,,,IRON
2001,ECUADOR,ECU,0.126165047011393,,,,,,,,,,,,,SILVER
2001,ECUADOR,ECU,0.126165047011393,,,,,,,,,,,,,ZINC
2001,ECUADOR,ECU,0.126165047011393,,,,,,,,,,,,21908640.310901817,PETROLEUM
2001,"EGYPT, ARAB REP.",EGY,0.0694799120841991,,,,,,,,,,,,,
2001,ERITREA,ERI,,,,,,,,,,,,,,COPPER
2001,ERITREA,ERI,,,,,,,,,,,,,107.0,GOLD
2001,ERITREA,ERI,,,,,,,,,,,,,,SILVER
2001,ERITREA,ERI,,,,,,,,,,,,,,ZINC
2001,ESTONIA,EST,0.104118709943918,,,,,,,,,,,,,
2001,ETHIOPIA(EXCLUDES ERITREA),ETH,0.0597262425446534,,,,,,,,,,,,,
2001,EUROPEAN UNION,EUN,,,,,,,,,,,,,,
2001,FINLAND,FIN,0.0485108299776955,,,,,,,,,,,,,ASBESTOS
2001,FINLAND,FIN,0.0485108299776955,,,,,,,,,,,,,BARYTES
2001,FINLAND,FIN,0.0485108299776955,,,,,,,,,,,,604.0,CADMIUM
2001,FINLAND,FIN,0.0485108299776955,,,,,,,,,,,,575126.0,CHROMIUM
2001,FINLAND,FIN,0.0485108299776955,,,,,,,,,,,,,COBALT
2001,FINLAND,FIN,0.0485108299776955,,,,,,,,,,,,11600.0,COPPER
2001,FINLAND,FIN,0.0485108299776955,,,,,,,,,,,,1700.0,GOLD
2001,FINLAND,FIN,0.0485108299776955,,,,,,,,,,,,,IRON
2001,FINLAND,FIN,0.0485108299776955,,,,,,,,,,,,,LEAD
2001,FINLAND,FIN,0.0485108299776955,,,,,,,,,,,,71.2,MERCURY
2001,FINLAND,FIN,0.0485108299776955,,,,,,,,,,,,3700.0,NICKEL
2001,FINLAND,FIN,0.0485108299776955,,,,,,,,,,,,9753.0,SILVER
2001,FINLAND,FIN,0.0485108299776955,,,,,,,,,,,,,TITANIUM
2001,FINLAND,FIN,0.0485108299776955,,,,,,,,,,,,20100.0,ZINC
2001,FIJI,FJI,0.197742251804701,,,,,,,,,,,,,ALUMINIUM
2001,FIJI,FJI,0.197742251804701,,,,,,,,,,,,4907.0,GOLD
2001,FIJI,FJI,0.197742251804701,,,,,,,,,,,,,MANGANESE
2001,FIJI,FJI,0.197742251804701,,,,,,,,,,,,2109.0,SILVER
2001,FAEROE ISLANDS,FRO,0.176857738809461,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: CANADA 1994,G10,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: CANADA 1995,G11,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: CANADA 1996,G12,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: CANADA 1997,G13,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: CANADA 1998,G14,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: CANADA 1999,G15,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: CANADA 2000,G16,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES:CANADA 2004,G17,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: CANADA 2005,G18,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: CANADA 2008,G19,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: EU 1994,G20,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: EU 1995,G21,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: EU 1996,G22,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: EU 1997,G23,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: EU 1998,G24,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: EU 1999,G25,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: EU 2000,G26,,,,,,,,,,,,,,
2001,"GSP BENEFICIARIES: EU 2004
",G27,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: JAPAN 1994,G30,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: JAPAN 1995,G31,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: JAPAN 1996,G32,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: JAPAN 1997,G33,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: JAPAN 1998,G34,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: JAPAN 1999,G35,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: JAPAN 2000,G36,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: JAPAN 2004-2005,G37,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: JAPAN 2005,G38,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: JAPAN 2006,G39,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: USA 1994,G40,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: USA 1995,G41,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: USA 1996,G42,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: USA 1997,G43,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: USA 1998,G44,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: USA 1999,G45,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: USA 2000,G46,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: USA 2002,G47,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: USA 2003,G48,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: USA 2004,G49,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: USA 2005,G50,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: AUSTRALIA 1996,G51,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: HUNGARY 1996,G52,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: NEW ZEALAND 1996,G53,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: NORWAY 1996,G54,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: POLAND 1994,G57,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: POLAND 1995,G58,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: POLAND 1996,G59,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: RUSSIA 1996,G60,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: SWITZERLAND 1996,G61,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: SWITZERLAND 1997,G62,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: NEW ZEALAND 2005,G63,,,,,,,,,,,,,,
2001,"GSP BENEFICIARIES: NEW ZEALAND 2006
",G64,,,,,,,,,,,,,,
2001,GSP1: AUSTRALIA 2006 (CODE 'DCS'),G65,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: JAPAN 2007,G70,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: USA 2006,G80,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: USA 2007,G81,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: USA 2009,G82,,,,,,,,,,,,,,
2001,GSP BENEFICIARIES: USA 2010,G83,,,,,,,,,,,,,,
2001,GABON,GAB,0.330836746918889,,,,,,,,,,,,70.0,GOLD
2001,GABON,GAB,0.330836746918889,,,,,,,,,,,,1791000.0,MANGANESE
2001,GABON,GAB,0.330836746918889,,,,,,,,,,,,,URANIUM
2001,GABON,GAB,0.330836746918889,,,,,,,,,,,,13082079.343365252,PETROLEUM
2001,GAZA STRIP,GAZ,,,,,,,,,,,,,,
2001,UNITED KINGDOM,GBR,0.058986051671118,,,,,,,,,,,,66000.0,BARYTES
2001,UNITED KINGDOM,GBR,0.058986051671118,,,,,,,,,,,,425.0,CADMIUM
2001,UNITED KINGDOM,GBR,0.058986051671118,,,,,,,,,,,,,COPPER
2001,UNITED KINGDOM,GBR,0.058986051671118,,,,,,,,,,,,,GOLD
2001,UNITED KINGDOM,GBR,0.058986051671118,,,,,,,,,,,,510.0,IRON
2001,UNITED KINGDOM,GBR,0.058986051671118,,,,,,,,,,,,800.0,LEAD
2001,UNITED KINGDOM,GBR,0.058986051671118,,,,,,,,,,,,,SILVER
2001,UNITED KINGDOM,GBR,0.058986051671118,,,,,,,,,,,,,TIN
2001,UNITED KINGDOM,GBR,0.058986051671118,,,,,,,,,,,,,TUNGSTEN
2001,UNITED KINGDOM,GBR,0.058986051671118,,,,,,,,,,,,,ZINC
2001,UNITED KINGDOM,GBR,0.058986051671118,,,,,,,,,,,,31929856.0,COAL
2001,UNITED KINGDOM,GBR,0.058986051671118,,,,,,,,,,,,80893979.1,NATURAL GAS
2001,UNITED KINGDOM,GBR,0.058986051671118,,,,,,,,,,,,116678380.0,PETROLEUM
2001,GEORGIA,GEO,0.102827111597087,,,,,,,,,,,,1093.0,BARYTES
2001,GEORGIA,GEO,0.102827111597087,,,,,,,,,,,,11500.0,COPPER
2001,GEORGIA,GEO,0.102827111597087,,,,,,,,,,,,1880.0,GOLD
2001,GEORGIA,GEO,0.102827111597087,,,,,,,,,,,,,LEAD
2001,GEORGIA,GEO,0.102827111597087,,,,,,,,,,,,98300.0,MANGANESE
2001,GEORGIA,GEO,0.102827111597087,,,,,,,,,,,,1000.0,ZINC
2001,GHANA,GHA,0.10412814791032,,,,,,,,,,,,692620.0,ALUMINIUM
2001,GHANA,GHA,0.10412814791032,,,,,,,,,,,,70049.0,GOLD
2001,GHANA,GHA,0.10412814791032,,,,,,,,,,,,1076666.0,MANGANESE
2001,GHANA,GHA,0.10412814791032,,,,,,,,,,,,1900.0,SILVER
2001,GUINEA,GIN,0.0655553434349852,,,,,,,,,,,,17312100.0,ALUMINIUM
2001,GUINEA,GIN,0.0655553434349852,,,,,,,,,,,,16256.0,GOLD
2001,GUINEA,GIN,0.0655553434349852,,,,,,,,,,,,9355035.558882702,PETROLEUM
2001,"GAMBIA, THE",GMB,0.136056014034386,,,,,,,,,,,,,
2001,GUINEA-BISSAU,GNB,,,,,,,,,,,,,,
2001,EQUATORIAL GUINEA,GNQ,,,,,,,,,,,,,,GOLD
2001,GRENADA,GRD,0.175068809335146,,,,,,,,,,,,,
2001,GREENLAND,GRL,0.340117748602569,,,,,,,,,,,,0.0,GOLD
2001,GREENLAND,GRL,0.340117748602569,,,,,,,,,,,,,LEAD
2001,GREENLAND,GRL,0.340117748602569,,,,,,,,,,,,,SILVER
2001,GREENLAND,GRL,0.340117748602569,,,,,,,,,,,,,ZINC
2001,GUATEMALA,GTM,0.31601187682722,,,,,,,,,,,,8162.0,ANTIMONY
2001,GUATEMALA,GTM,0.31601187682722,,,,,,,,,,,,,BARYTES
2001,GUATEMALA,GTM,0.31601187682722,,,,,,,,,,,,,COPPER
2001,GUATEMALA,GTM,0.31601187682722,,,,,,,,,,,,4500.0,GOLD
2001,GUATEMALA,GTM,0.31601187682722,,,,,,,,,,,,,IRON
2001,GUATEMALA,GTM,0.31601187682722,,,,,,,,,,,,,LEAD
2001,GUATEMALA,GTM,0.31601187682722,,,,,,,,,,,,,MAGNESITE
2001,GUATEMALA,GTM,0.31601187682722,,,,,,,,,,,,,NICKEL
2001,GUATEMALA,GTM,0.31601187682722,,,,,,,,,,,,,SILVER
2001,GUATEMALA,GTM,0.31601187682722,,,,,,,,,,,,,TUNGSTEN
2001,GUATEMALA,GTM,0.31601187682722,,,,,,,,,,,,,ZINC
2001,FRENCH GUIANA,GUF,,,,,,,,,,,,,4062.0,GOLD
2001,GUYANA,GUY,0.135545854913274,,,,,,,,,,,,2011301.0,ALUMINIUM
2001,GUYANA,GUY,0.135545854913274,,,,,,,,,,,,14179.0,GOLD
2001,EUROPEAN COMMUNITY 12  (-1994),H01,,,,,,,,,,,,,,
2001,EFTA 6 (-1994),H02,,,,,,,,,,,,,,
2001,"HONG KONG, CHINA",HKG,0.0814519141698458,,,,,,,,,,,,,
2001,HONDURAS,HND,0.60271103625725,,,,,,,,,,,,,ANTIMONY
2001,HONDURAS,HND,0.60271103625725,,,,,,,,,,,,,COPPER
2001,HONDURAS,HND,0.60271103625725,,,,,,,,,,,,3553.0,GOLD
2001,HONDURAS,HND,0.60271103625725,,,,,,,,,,,,6750.0,LEAD
2001,HONDURAS,HND,0.60271103625725,,,,,,,,,,,,50840.0,SILVER
2001,HONDURAS,HND,0.60271103625725,,,,,,,,,,,,48485.0,ZINC
2001,CROATIA,HRV,0.108411073934016,,,,,,,,,,,,,ALUMINIUM
2001,CROATIA,HRV,0.108411073934016,,,,,,,,,,,,,BARYTES
2001,CROATIA,HRV,0.108411073934016,,,,,,,,,,,,,SILVER
2001,HAITI,HTI,,,,,,,,,,,,,,ALUMINIUM
2001,HAITI,HTI,,,,,,,,,,,,,,COPPER
2001,HAITI,HTI,,,,,,,,,,,,,,GOLD
2001,HAITI,HTI,,,,,,,,,,,,,,SILVER
2001,HUNGARY,HUN,0.133404118925888,,,,,,,,,,,,1000044.0,ALUMINIUM
2001,HUNGARY,HUN,0.133404118925888,,,,,,,,,,,,,COPPER
2001,HUNGARY,HUN,0.133404118925888,,,,,,,,,,,,,GOLD
2001,HUNGARY,HUN,0.133404118925888,,,,,,,,,,,,,IRON
2001,HUNGARY,HUN,0.133404118925888,,,,,,,,,,,,,LEAD
2001,HUNGARY,HUN,0.133404118925888,,,,,,,,,,,,43000.0,MANGANESE
2001,HUNGARY,HUN,0.133404118925888,,,,,,,,,,,,,SILVER
2001,HUNGARY,HUN,0.133404118925888,,,,,,,,,,,,,URANIUM
2001,HUNGARY,HUN,0.133404118925888,,,,,,,,,,,,,ZINC
2001,HUNGARY,HUN,0.133404118925888,,,,,,,,,,,,14070262.0,COAL
2001,INDONESIA,IDN,0.0947874011485295,,,,,,,,,,,,1237006.0,ALUMINIUM
2001,INDONESIA,IDN,0.0947874011485295,,,,,,,,,,,,,ASBESTOS
2001,INDONESIA,IDN,0.0947874011485295,,,,,,,,,,,,,CHROMIUM
2001,INDONESIA,IDN,0.0947874011485295,,,,,,,,,,,,650.0,COBALT
2001,INDONESIA,IDN,0.0947874011485295,,,,,,,,,,,,1048700.0,COPPER
2001,INDONESIA,IDN,0.0947874011485295,,,,,,,,,,,,166090.0,GOLD
2001,INDONESIA,IDN,0.0947874011485295,,,,,,,,,,,,469376.0,IRON
2001,INDONESIA,IDN,0.0947874011485295,,,,,,,,,,,,,MANGANESE
2001,INDONESIA,IDN,0.0947874011485295,,,,,,,,,,,,102100.0,NICKEL
2001,INDONESIA,IDN,0.0947874011485295,,,,,,,,,,,,348455.0,SILVER
2001,INDONESIA,IDN,0.0947874011485295,,,,,,,,,,,,56286.0,TIN
2001,INDONESIA,IDN,0.0947874011485295,,,,,,,,,,,,250.0,ZIRCONIUM
2001,INDONESIA,IDN,0.0947874011485295,,,,,,,,,,,,92540460.0,COAL
2001,INDONESIA,IDN,0.0947874011485295,,,,,,,,,,,,50097343.05512779,NATURAL GAS
2001,INDONESIA,IDN,0.0947874011485295,,,,,,,,,,,,68174878.6772435,PETROLEUM
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,8688752.0,ALUMINIUM
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,,ANTIMONY
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,,ASBESTOS
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,915976.0,BARYTES
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,431.0,CADMIUM
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,1548900.0,CHROMIUM
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,38177.0,COPPER
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,2810.0,GOLD
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,105814.0,GRAPHITE
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,86226000.0,IRON
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,32600.0,LEAD
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,282943.0,MAGNESITE
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,500.0,MAGNESIUM
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,1587305.0,MANGANESE
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,2700.0,RARE EARTH
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,57675.0,SILVER
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,,TIN
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,450678.0,TITANIUM
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,,TUNGSTEN
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,230.0,URANIUM
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,214600.0,ZINC
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,19000.0,ZIRCONIUM
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,341879999.99999994,COAL
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,18562256.405,NATURAL GAS
2001,INDIA,IND,0.059564414118554,,,,,,,,,,,,34177000.0,PETROLEUM
2001,"IRAN, ISLAMIC REP.",IRN,0.0862873465275635,,,,,,,,,,,,,
2001,IRAQ,IRQ,,,,,,,,,,,,,,ALUMINIUM
2001,IRAQ,IRQ,,,,,,,,,,,,,,IRON
2001,IRAQ,IRQ,,,,,,,,,,,,,1914060.0,NATURAL GAS
2001,IRAQ,IRQ,,,,,,,,,,,,,123872225.32458468,PETROLEUM
2001,ICELAND,ISL,0.0851825851951962,,,,,,,,,,,,,
2001,ISRAEL,ISR,0.180993770268596,,,,,,,,,,,,,COPPER
2001,ISRAEL,ISR,0.180993770268596,,,,,,,,,,,,,MAGNESITE
2001,ISRAEL,ISR,0.180993770268596,,,,,,,,,,,,31000.0,MAGNESIUM
2001,PREFERENTIAL TARIFF FOR CARICOM MDC COUNTRIES,J72,,,,,,,,,,,,,,
2001,JAMAICA,JAM,0.135083596619713,,,,,,,,,,,,12369647.0,ALUMINIUM
2001,JAMAICA,JAM,0.135083596619713,,,,,,,,,,,,214.0,GOLD
2001,JORDAN,JOR,0.0646908088651784,,,,,,,,,,,,,
2001,JAPAN,JPN,0.103189987129629,,,,,,,,,,,,,ANTIMONY
2001,JAPAN,JPN,0.103189987129629,,,,,,,,,,,,,BARYTES
2001,JAPAN,JPN,0.103189987129629,,,,,,,,,,,,551.0,BISMUTH
2001,JAPAN,JPN,0.103189987129629,,,,,,,,,,,,2460.0,CADMIUM
2001,JAPAN,JPN,0.103189987129629,,,,,,,,,,,,,CHROMIUM
2001,JAPAN,JPN,0.103189987129629,,,,,,,,,,,,744.0,COPPER
2001,JAPAN,JPN,0.103189987129629,,,,,,,,,,,,8162.0,GOLD
2001,JAPAN,JPN,0.103189987129629,,,,,,,,,,,,,GRAPHITE
2001,JAPAN,JPN,0.103189987129629,,,,,,,,,,,,,IRON
2001,JAPAN,JPN,0.103189987129629,,,,,,,,,,,,5516.0,LEAD
2001,JAPAN,JPN,0.103189987129629,,,,,,,,,,,,,MAGNESIUM
2001,JAPAN,JPN,0.103189987129629,,,,,,,,,,,,,MANGANESE
2001,JAPAN,JPN,0.103189987129629,,,,,,,,,,,,0.0,MERCURY
2001,JAPAN,JPN,0.103189987129629,,,,,,,,,,,,,MOLYBDENUM
2001,JAPAN,JPN,0.103189987129629,,,,,,,,,,,,82452.0,SILVER
2001,JAPAN,JPN,0.103189987129629,,,,,,,,,,,,,TIN
2001,JAPAN,JPN,0.103189987129629,,,,,,,,,,,,,TITANIUM
2001,JAPAN,JPN,0.103189987129629,,,,,,,,,,,,,TUNGSTEN
2001,JAPAN,JPN,0.103189987129629,,,,,,,,,,,,47892.0,ZINC
2001,JAPAN,JPN,0.103189987129629,,,,,,,,,,,,3200000.0,COAL
2001,PREFERENTIAL TARIFF FOR PICTA COUNTRIES,K31,,,,,,,,,,,,,,
2001,CUSTOMS UNION (RUSSIA-BELARUS-KAZAKHSTAN),K51,,,,,,,,,,,,,,
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,3685100.0,ALUMINIUM
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,,ANTIMONY
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,271200.0,ASBESTOS
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,71900.0,BARYTES
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,252.0,BISMUTH
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,170.0,CADMIUM
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,2045700.0,CHROMIUM
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,469500.0,COPPER
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,15226.0,GOLD
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,15886300.0,IRON
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,37500.0,LEAD
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,16455.0,MAGNESIUM
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,1386500.0,MANGANESE
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,94.0,MOLYBDENUM
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,,NICKEL
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,943027.0,SILVER
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,23.0,TIN
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,,TUNGSTEN
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,2050.0,URANIUM
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,344700.0,ZINC
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,79076699.84917043,COAL
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,6008221.793898703,NATURAL GAS
2001,KAZAKHSTAN,KAZ,0.0996284409083601,,,,,,,,,,,,40091000.0,PETROLEUM
2001,KENYA,KEN,0.0716470952916746,,,,,,,,,,,,,BARYTES
2001,KENYA,KEN,0.0716470952916746,,,,,,,,,,,,,COPPER
2001,KENYA,KEN,0.0716470952916746,,,,,,,,,,,,1545.0,GOLD
2001,KENYA,KEN,0.0716470952916746,,,,,,,,,,,,,LEAD
2001,KENYA,KEN,0.0716470952916746,,,,,,,,,,,,,TITANIUM
2001,KENYA,KEN,0.0716470952916746,,,,,,,,,,,,,ZIRCONIUM
